BOREHOLE_NAME,BOREHOLE_ID,DEPTH_REFERENCE_ID,DEPTH_REFERENCE_TYPE_ID,INTERVAL_COLLECTION_ID,INTERVALNO,INTERVAL_BEGIN,INTERVAL_END,CONSTRUCTION_NAME,CONSTRUCTION_TYPE_ID,DESCRIPTION,TEXT,CODE,ORDERBY,NGIS_CODE,SOURCE,URI,ENTRYDATE,ENTEREDBY,UPDATEDBY,LASTUPDATE
RN019673,637299,75083,3,31280,2129095,204.0,210.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019673,637299,75083,3,31280,2129096,210.0,216.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019673,637299,75083,3,31280,2129097,216.0,220.0,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
RN019673,637299,75083,3,31280,2129098,0.0,5.7,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019673,637299,75083,3,31280,2129099,5.7,216.0,unknown,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019673,637299,75083,3,31280,2129100,216.0,220.0,unknown,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129101,-1.0,5.7,protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129102,-0.05,112.0,lining,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129103,112.0,132.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129104,132.0,246.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129105,246.0,250.0,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129106,0.0,6.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129107,6.0,106.0,unknown,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129108,106.0,110.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129109,110.0,112.6,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129110,112.6,246.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019674,636300,78971,3,31281,2129111,246.0,250.0,unknown,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129118,-0.3,5.7,protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129119,-0.3,158.0,lining,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129120,158.0,164.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129121,164.0,167.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129122,167.0,170.7,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129123,0.0,5.7,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129124,5.7,154.0,open hole,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129125,154.0,156.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129126,156.0,167.0,1mm sand,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019676,636120,79014,3,31283,2129127,167.0,170.7,1mm sand,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129128,-0.31,5.7,protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129129,0.0,183.7,lining,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129130,183.7,189.7,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129131,189.7,201.7,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129132,201.7,218.9,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129133,0.0,5.7,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129134,5.7,172.0,unknown,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129135,172.0,178.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129136,178.0,180.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129137,180.0,201.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129138,201.0,201.7,unknown,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019678,636301,79019,3,31284,2129139,201.7,218.9,unknown,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
KR54,635747,72970,3,31268,2128978,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
KR55,635748,72971,3,31269,2128985,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
KR58,635749,72972,3,31270,2128992,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
KR58,635749,72972,3,31270,2128998,18.0,29.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019449,636124,79015,3,31271,2129001,272.0,290.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019450,636118,79012,3,31272,2129010,-1.0,76.0,lining,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019451,636122,79011,3,31273,2129018,-1.0,7.0,protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032483,0.0,5.6,protector,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032484,0.0,69.9,lining,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032485,0.0,5.6,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032486,5.6,34.91,unknown,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032487,34.91,36.38,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032488,36.38,57.8,10mm gravel,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032489,57.8,66.46,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032490,66.46,66.73,bentonite pellets,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032491,66.73,70.7,2mm sand,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032492,69.9,75.9,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032493,70.7,79.9,gravel,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032494,75.9,79.9,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032495,79.9,184.0,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
RN019680,641106,79037,3,31286,7032496,79.9,184.0,void fill,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
